;UF;city;Lat;Long;height;availability;availability time
5109;RS;Taquari;-29.76;-51.76;0.0;99.999;5.0
5110;SP;Taquaritinga;-21.406;-48.5;0.0;99.999;5.0
5111;PE;Taquaritinga do Norte;-7.903;-36.04;569.0;99.999;5.0
5112;SP;Taquarituba;-23.5;-49.24;611.0;99.999;5.0
5113;SP;Taquarivaí;-23.924;-48.69;646.0;99.999;5.0
5114;RS;Taquaruçu do Sul;-27.4;-53.47;0.0;99.999;5.0
5115;MS;Taquarussu;-22.488;-53.35;251.0;99.999;5.0
5116;SP;Tarabai;-22.303;-51.6;382.0;99.999;5.0
5117;AC;Tarauacá;-8.125;-70.77;0.0;99.999;5.0
5118;CE;Tarrafas;-6.684;-39.76;337.0;99.999;5.0
5119;AP;Tartarugalzinho;1.5;-50.91;36.0;99.999;5.0
5120;SP;Tarumã;-22.755;-50.6;433.0;99.999;5.0
5121;MG;Tarumirim;-19.281;-42.01;269.0;99.999;5.0
5122;MA;Tasso Fragoso;-8.475;-45.74;487.0;99.999;5.0
5123;SP;Tatuí;-23.356;-47.76;638.0;99.999;5.0
5124;CE;Tauá;-6.003;-40.29;411.0;99.999;5.0
5125;SP;Taubaté;-23.026;-45.6;729.0;99.999;5.0
5126;PB;Tavares;-7.636;-37.76;0.0;99.999;5.0
5127;RS;Tavares;-31.287;-51.09;0.0;99.999;5.0
5128;AM;Tefé;-3.354;-64.71;0.0;99.999;5.0
5129;PB;Teixeira;-7.223;-37.25;144.0;99.999;5.0
5130;BA;Teixeira de Freitas;-17.5;-39.74;831.0;99.998;11.0
5131;PR;Teixeira Soares;-25.368;-50.46;0.0;99.999;5.0
5132;MG;Teixeiras;-20.651;-42.76;668.0;99.999;5.0
5133;RO;Teixeirópolis;-10.918;-62.25;0.0;99.999;5.0
5134;CE;Tejuçuoca;-3.989;-39.6;151.0;99.999;5.0
5135;SP;Tejupá;-23.343;-49.38;652.0;99.999;5.0
5136;PR;Telêmaco Borba;-24.324;-50.62;821.0;99.999;5.0
5137;SE;Telha;-10.258;-36.76;0.0;99.998;11.0
5138;RN;Tenente Ananias;-6.465;-38.18;0.0;99.999;5.0
5139;RN;Tenente Laurentino Cruz;-6.148;-36.72;0.0;99.999;5.0
5140;RS;Tenente Portela;-27.371;-53.76;0.0;99.999;5.0
5141;PB;Tenório;-6.942;-36.63;0.0;99.999;5.0
5142;BA;Teodoro Sampaio;-12.293;-38.63;133.0;99.998;11.0
5143;SP;Teodoro Sampaio;-22.5;-52.13;403.0;99.999;5.0
5144;BA;Teofilândia;-11.489;-39.0;269.0;99.999;5.0
5145;MG;Teófilo Otoni;-17.756;-41.5;628.0;99.999;5.0
5146;BA;Teolândia;-13.602;-39.49;186.0;99.998;11.0
5147;AL;Teotônio Vilela;-9.905;-36.35;0.0;99.998;11.0
5148;MS;Terenos;-20.442;-54.76;0.0;99.999;5.0
5149;PI;Teresina;-5.089;-42.75;607.0;99.999;5.0
5150;GO;Teresina de Goiás;-13.758;-47.26;100.0;99.999;5.0
5151;RJ;Teresópolis;-22.412;-42.97;830.0;99.998;11.0
5152;PE;Terezinha;-9.056;-36.62;0.0;99.999;5.0
5153;GO;Terezópolis de Goiás;-16.395;-49.08;896.0;99.999;5.0
5154;PA;Terra Alta;-1.041;-47.91;47.0;99.998;11.0
5155;PR;Terra Boa;-23.757;-52.44;449.0;99.999;5.0
5156;RS;Terra de Areia;-29.6;-50.07;0.0;99.999;5.0
5157;BA;Terra Nova;-12.392;-38.63;0.0;99.998;11.0
5158;PE;Terra Nova;-8.23;-39.38;97.0;99.999;5.0
5159;MT;Terra Nova do Norte;-10.5;-55.23;391.0;99.999;5.0
5160;PR;Terra Rica;-22.751;-52.62;290.0;99.999;5.0
5161;PR;Terra Roxa;-24.157;-54.1;362.0;99.999;5.0
5162;SP;Terra Roxa;-20.759;-48.33;551.0;99.999;5.0
5163;PA;Terra Santa;-2.104;-56.49;0.0;99.999;5.0
5164;MT;Tesouro;-16.079;-53.6;451.0;99.999;5.0
5165;RS;Teutônia;-29.448;-51.75;0.0;99.999;5.0
5166;RO;Theobroma;-10.239;-62.36;0.0;99.999;5.0
5167;CE;Tianguá;-3.753;-40.99;761.0;99.999;5.0
5168;PR;Tibagi;-24.5;-50.41;739.0;99.999;5.0
5169;RN;Tibau;-4.755;-37.25;0.0;99.998;11.0
5170;RN;Tibau do Sul;-6.187;-35.09;0.0;99.998;11.0
5171;SP;Tietê;-23.102;-47.71;552.0;99.999;5.0
5172;SC;Tigrinhos;-26.688;-53.16;0.0;99.999;5.0
5173;SC;Tijucas;-27.241;-48.63;928.0;99.999;5.0
5174;PR;Tijucas do Sul;-25.928;-49.2;0.0;99.999;5.0
5175;PE;Timbaúba;-7.5;-35.32;0.0;99.998;11.0
5176;RN;Timbaúba dos Batistas;-6.465;-37.27;0.0;99.999;5.0
5177;SC;Timbé do Sul;-28.755;-49.75;0.0;99.999;5.0
5178;MA;Timbiras;-4.255;-43.94;85.0;99.999;5.0
5179;SC;Timbó;-26.755;-49.27;0.0;99.999;5.0
5180;SC;Timbó Grande;-26.615;-50.67;0.0;99.999;5.0
5181;SP;Timburi;-23.255;-49.61;803.0;99.999;5.0
5182;MA;Timon;-5.094;-42.75;140.0;99.999;5.0
5183;MG;Timóteo;-19.6;-42.64;432.0;99.999;5.0
5184;MG;Tiradentes;-21.11;-44.18;0.0;99.999;5.0
5185;RS;Tiradentes do Sul;-27.398;-54.08;904.0;99.999;5.0
5186;MG;Tiros;-19.004;-45.96;896.0;99.999;5.0
5187;SE;Tobias Barreto;-11.184;-38.0;0.0;99.999;5.0
5188;TO;Tocantínia;-9.6;-48.38;396.0;99.999;5.0
5189;TO;Tocantinópolis;-6.329;-47.42;240.0;99.999;5.0
5190;MG;Tocantins;-21.175;-43.02;368.0;99.999;5.0
5191;MG;Tocos do Moji;-22.371;-46.1;1105.0;99.999;5.0
5192;MG;Toledo;-22.754;-46.37;1122.0;99.999;5.0
5193;PR;Toledo;-24.751;-53.74;522.0;99.999;5.0
5194;SE;Tomar do Geru;-11.373;-37.75;0.0;99.998;11.0
5195;PR;Tomazina;-23.758;-49.95;495.0;99.999;5.0
5196;MG;Tombos;-20.905;-42.02;379.0;99.999;5.0
5197;PA;Tomé-Açu;-2.419;-48.15;37.0;99.999;5.0
5198;AM;Tonantins;-2.756;-67.75;0.0;99.999;5.0
5199;PE;Toritama;-8.007;-36.06;0.0;99.999;5.0
5200;MT;Torixoreu;-16.199;-52.6;559.0;99.999;5.0
5201;RS;Toropi;-29.478;-54.23;0.0;99.999;5.0
5202;SP;Torre de Pedra;-23.244;-48.19;591.0;99.999;5.0
5203;RS;Torres;-29.335;-49.73;0.0;99.999;5.0
5204;SP;Torrinha;-22.426;-48.13;790.0;99.999;5.0
5205;RN;Touros;-5.199;-35.46;0.0;99.998;11.0
5206;SP;Trabiju;-22.042;-48.34;529.0;99.999;5.0
5207;PA;Tracuateua;-1.076;-46.9;8.0;99.998;11.0
5208;PE;Tracunhaém;-7.755;-35.24;0.0;99.998;11.0
5209;AL;Traipu;-9.971;-37.0;0.0;99.999;5.0
5210;PA;Trairão;-4.6;-55.94;0.0;99.999;5.0
5211;CE;Trairi;-3.278;-39.27;42.0;99.998;11.0
5212;RJ;Trajano de Morais;-22.063;-42.07;0.0;99.998;11.0
5213;RS;Tramandaí;-29.985;-50.13;0.0;99.999;5.0
5214;RS;Travesseiro;-29.294;-52.06;0.0;99.999;5.0
5215;BA;Tremedal;-14.976;-41.41;749.0;99.999;5.0
5216;SP;Tremembé;-22.958;-45.5;558.0;99.999;5.0
5217;RS;Três Arroios;-27.498;-52.15;0.0;99.999;5.0
5218;SC;Três Barras;-26.106;-50.32;455.0;99.999;5.0
5219;PR;Três Barras do Paraná;-25.419;-53.18;841.0;99.999;5.0
5220;RS;Três Cachoeiras;-29.456;-49.92;0.0;99.999;5.0
5221;MG;Três Corações;-21.697;-45.25;918.0;99.999;5.0
5222;RS;Três Coroas;-29.5;-50.78;0.0;99.999;5.0
5223;RS;Três de Maio;-27.757;-54.24;0.0;99.999;5.0
5224;RS;Três Forquilhas;-29.5;-50.06;0.0;99.999;5.0
5225;SP;Três Fronteiras;-20.235;-50.76;368.0;99.999;5.0
5226;MS;Três Lagoas;-20.755;-51.68;399.0;99.999;5.0
5227;MG;Três Marias;-18.256;-45.24;735.0;99.999;5.0
5228;RS;Três Palmeiras;-27.615;-52.75;0.0;99.999;5.0
5229;RS;Três Passos;-27.456;-53.93;0.0;99.999;5.0
5230;MG;Três Pontas;-21.367;-45.5;1014.0;99.999;5.0
5231;GO;Três Ranchos;-18.354;-47.78;684.0;99.999;5.0
5232;RJ;Três Rios;-22.117;-43.26;344.0;99.999;5.0
5233;SC;Treviso;-28.5;-49.46;0.0;99.999;5.0
5234;SC;Treze de Maio;-28.6;-49.15;0.0;99.999;5.0
5235;SC;Treze Tílias;-27.002;-51.41;0.0;99.999;5.0
5236;GO;Trindade;-16.649;-49.49;0.0;99.999;5.0
5237;PE;Trindade;-7.756;-40.27;684.0;99.999;5.0
5238;RS;Trindade do Sul;-27.5;-52.76;512.0;99.999;5.0
5239;PB;Triunfo;-6.6;-38.6;0.0;99.999;5.0
5240;PE;Triunfo;-7.755;-38.1;303.0;99.999;5.0
5241;RS;Triunfo;-29.943;-51.72;0.0;99.999;5.0
5242;RN;Triunfo Potiguar;-5.756;-37.19;0.0;99.999;5.0
5243;MA;Trizidela do Vale;-4.6;-44.62;69.0;99.999;5.0
5244;GO;Trombas;-13.5;-48.74;402.0;99.999;5.0
5245;SC;Trombudo Central;-27.299;-49.79;0.0;99.999;5.0
5246;SC;Tubarão;-28.467;-49.01;0.0;99.999;5.0
5247;BA;Tucano;-10.963;-38.79;191.0;99.999;5.0
5248;PA;Tucumã;-6.755;-51.13;234.0;99.999;5.0
5249;RS;Tucunduva;-27.657;-54.44;0.0;99.999;5.0
5250;PA;Tucuruí;-3.757;-49.67;69.0;99.999;5.0
5251;MA;Tufilândia;-3.753;-45.6;26.0;99.999;5.0
5252;SP;Tuiuti;-22.755;-46.69;799.0;99.999;5.0
5253;MG;Tumiritinga;-18.979;-41.65;341.0;99.999;5.0
5254;SC;Tunápolis;-26.969;-53.64;0.0;99.999;5.0
5255;RS;Tunas;-29.103;-52.96;858.0;99.999;5.0
5256;PR;Tunas do Paraná;-24.974;-49.09;0.0;99.999;5.0
5257;PR;Tuneiras do Oeste;-23.756;-52.76;461.0;99.999;5.0
5258;MA;Tuntum;-5.258;-44.65;143.0;99.999;5.0
5259;SP;Tupã;-21.935;-50.5;897.0;99.999;5.0
5260;MG;Tupaciguara;-18.6;-48.71;0.0;99.999;5.0
5261;PE;Tupanatinga;-8.755;-37.34;0.0;99.999;5.0
5262;RS;Tupanci do Sul;-27.925;-51.5;0.0;99.999;5.0
5263;RS;Tupanciretã;-29.081;-53.75;0.0;99.999;5.0
5264;RS;Tupandi;-29.476;-51.42;0.0;99.999;5.0
5265;RS;Tuparendi;-27.756;-54.48;0.0;99.999;5.0
5266;PE;Tuparetama;-7.602;-37.31;508.0;99.999;5.0
5267;PR;Tupãssi;-24.6;-53.5;570.0;99.999;5.0
5268;SP;Tupi Paulista;-21.381;-51.6;381.0;99.999;5.0
5269;TO;Tupirama;-8.973;-48.19;225.0;99.999;5.0
5270;TO;Tupiratins;-8.394;-48.12;219.0;99.999;5.0
5271;MA;Turiaçu;-1.663;-45.37;47.0;99.998;11.0
5272;MA;Turilândia;-2.251;-45.34;35.0;99.998;11.0
5273;SP;Turiúba;-20.933;-50.11;438.0;99.999;5.0
5274;MG;Turmalina;-17.286;-42.73;683.0;99.999;5.0
5275;SP;Turmalina;-20.052;-50.48;468.0;99.999;5.0
5276;RS;Turuçu;-31.422;-52.18;0.0;99.999;5.0
5277;CE;Tururu;-3.6;-39.44;86.0;99.999;5.0
5278;GO;Turvânia;-16.614;-50.13;654.0;99.999;5.0
5279;GO;Turvelândia;-17.756;-50.3;542.0;99.999;5.0
5280;PR;Turvo;-25.043;-51.5;827.0;99.999;5.0
5281;SC;Turvo;-28.926;-49.68;899.0;99.999;5.0
5282;MG;Turvolândia;-21.756;-45.79;0.0;99.999;5.0
5283;MA;Tutóia;-2.756;-42.27;52.0;99.998;11.0
5284;AM;Uarini;-2.99;-65.11;0.0;99.999;5.0
5285;BA;Uauá;-9.755;-39.48;470.0;99.999;5.0
5286;MG;Ubá;-21.12;-42.94;625.0;99.999;5.0
5287;MG;Ubaí;-16.285;-44.78;493.0;99.999;5.0
5288;BA;Ubaíra;-13.268;-39.66;97.0;99.999;5.0
5289;BA;Ubaitaba;-14.313;-39.32;808.0;99.998;11.0
5290;CE;Ubajara;-3.756;-40.92;352.0;99.999;5.0
5291;MG;Ubaporanga;-19.635;-42.11;805.0;99.999;5.0
5292;SP;Ubarana;-21.126;-49.72;409.0;99.999;5.0
5293;BA;Ubatã;-14.214;-39.5;237.0;99.998;11.0
5294;SP;Ubatuba;-23.434;-45.07;45.0;99.998;11.0
5295;MG;Uberaba;-19.755;-47.93;887.0;99.999;5.0
5296;MG;Uberlândia;-18.919;-48.28;848.0;99.999;5.0
5297;SP;Ubirajara;-22.5;-49.66;515.0;99.999;5.0
5298;PR;Ubiratã;-24.5;-52.99;425.0;99.999;5.0
5299;RS;Ubiretama;-28.046;-54.68;0.0;99.999;5.0
5300;SP;Uchoa;-20.953;-49.17;523.0;99.999;5.0
5301;BA;Uibaí;-11.337;-42.13;569.0;99.999;5.0
5302;RR;Uiramutã;4.6;-60.13;0.0;99.999;5.0
5303;GO;Uirapuru;-14.285;-49.92;341.0;99.999;5.0
5304;PB;Uiraúna;-6.5;-38.41;0.0;99.999;5.0
5305;PA;Ulianópolis;-3.754;-47.49;164.0;99.999;5.0
5306;CE;Umari;-6.648;-38.7;295.0;99.999;5.0
5307;RN;Umarizal;-5.991;-37.75;0.0;99.999;5.0
5308;SE;Umbaúba;-11.383;-37.66;0.0;99.998;11.0
5309;BA;Umburanas;-10.753;-41.33;896.0;99.999;5.0
5310;MG;Umburatiba;-17.256;-40.6;354.0;99.999;5.0
5311;PB;Umbuzeiro;-7.696;-35.66;0.0;99.999;5.0
5312;CE;Umirim;-3.677;-39.35;68.0;99.999;5.0
5313;PR;Umuarama;-23.757;-53.33;383.0;99.999;5.0
5314;BA;Una;-15.293;-39.08;99.0;99.998;11.0
5315;MG;Unaí;-16.358;-46.91;571.0;99.999;5.0
5316;PI;União;-4.6;-42.76;0.0;99.998;11.0
5317;RS;União da Serra;-28.76;-52.04;954.0;99.999;5.0
5318;PR;União da Vitória;-26.23;-51.09;437.0;99.999;5.0
5319;MG;União de Minas;-19.5;-50.34;0.0;99.999;5.0
5320;SC;União do Oeste;-26.756;-52.76;343.0;99.999;5.0
5321;MT;União do Sul;-11.5;-54.35;0.0;99.999;5.0
5322;AL;União dos Palmares;-9.125;-36.03;484.0;99.998;11.0
5323;SP;União Paulista;-20.756;-49.76;64.0;99.999;5.0
5324;PR;Uniflor;-23.087;-52.16;489.0;99.999;5.0
5325;RS;Unistalda;-29.047;-55.15;0.0;99.999;5.0
5326;RN;Upanema;-5.642;-37.26;0.0;99.999;5.0
5327;PR;Uraí;-23.198;-50.8;452.0;99.999;5.0
5328;BA;Urandi;-14.757;-42.66;611.0;99.999;5.0
5329;SP;Urânia;-20.246;-50.64;439.0;99.999;5.0
5330;MA;Urbano Santos;-3.258;-43.4;97.0;99.998;11.0
5331;SP;Uru;-21.758;-49.28;499.0;99.999;5.0
5332;GO;Uruaçu;-14.5;-49.14;884.0;99.999;5.0
5333;GO;Uruana;-15.498;-49.69;617.0;99.999;5.0
5334;MG;Uruana de Minas;-16.064;-46.25;252.0;99.999;5.0
5335;PA;Uruará;-3.752;-53.74;0.0;99.999;5.0
5336;SC;Urubici;-28.015;-49.6;124.0;99.999;5.0
5337;CE;Uruburetama;-3.625;-39.5;424.0;99.999;5.0
5338;MG;Urucânia;-20.351;-42.74;0.0;99.999;5.0
5339;AM;Urucará;-2.5;-57.76;144.0;99.999;5.0
5340;BA;Uruçuca;-14.6;-39.28;626.0;99.998;11.0
5341;PI;Uruçuí;-7.229;-44.6;306.0;99.999;5.0
5342;MG;Urucuia;-16.133;-45.74;0.0;99.999;5.0
5343;AM;Urucurituba;-3.131;-58.16;0.0;99.999;5.0
5344;RS;Uruguaiana;-29.755;-57.09;91.0;99.999;5.0
5345;CE;Uruoca;-3.314;-40.6;0.0;99.999;5.0
5346;RO;Urupá;-11.141;-62.36;0.0;99.999;5.0
5347;SC;Urupema;-27.953;-49.76;458.0;99.999;5.0
5348;SP;Urupês;-21.252;-49.29;498.0;99.999;5.0
5349;SC;Urussanga;-28.5;-49.32;0.0;99.999;5.0
5350;GO;Urutaí;-17.464;-48.25;772.0;99.999;5.0
5351;BA;Utinga;-12.082;-41.09;558.0;99.999;5.0
5352;RS;Vacaria;-28.5;-50.93;0.0;99.999;5.0
