UF;city;Lat;Long;height
PR;São Pedro do Iguaçu;-24.936;-53.76;343
PR;São Pedro do Ivaí;-23.756;-51.76;350
PR;São Pedro do Paraná;-22.755;-53.22;543
PI;São Pedro do Piauí;-5.929;-42.72;0
MG;São Pedro do Suaçuí;-18.366;-42.6;525
RS;São Pedro do Sul;-29.621;-54.18;332
SP;São Pedro do Turvo;-22.755;-49.74;287
MA;São Pedro dos Crentes;-6.755;-46.5;0
MG;São Pedro dos Ferros;-20.17;-42.5;573
RN;São Rafael;-5.76;-36.92;0
MA;São Raimundo das Mangabeiras;-7.022;-45.48;299
MA;São Raimundo do Doca Bezerra;-5.105;-45.08;184
PI;São Raimundo Nonato;-9.015;-42.7;361
MA;São Roberto;-5.021;-44.99;156
MG;São Romão;-16.369;-45.07;516
SP;São Roque;-23.5;-47.14;1373
MG;São Roque de Minas;-20.245;-46.37;140
ES;São Roque do Canaã;-19.754;-40.66;841
TO;São Salvador do Tocantins;-12.754;-48.24;293
AL;São Sebastião;-9.934;-36.6;684
SP;São Sebastião;-23.756;-45.41;856
PR;São Sebastião da Amoreira;-23.465;-50.76;11
MG;São Sebastião da Bela Vista;-22.159;-45.75;1174
PA;São Sebastião da Boa Vista;-1.752;-49.5;797
SP;São Sebastião da Grama;-21.751;-46.75;0
MG;São Sebastião da Vargem Alegre;-21.072;-42.64;339
PB;São Sebastião de Lagoa de Roça;-7.115;-35.76;783
RJ;São Sebastião do Alto;-21.957;-42.13;0
MG;São Sebastião do Anta;-19.498;-41.98;594
RS;São Sebastião do Caí;-29.6;-51.38;792
MG;São Sebastião do Maranhão;-18.084;-42.6;881
MG;São Sebastião do Oeste;-20.276;-45.01;0
MG;São Sebastião do Paraíso;-20.917;-46.99;548
BA;São Sebastião do Passé;-12.5;-38.5;880
MG;São Sebastião do Rio Preto;-19.292;-43.17;101
MG;São Sebastião do Rio Verde;-22.218;-44.98;0
TO;São Sebastião do Tocantins;-5.257;-48.2;0
AM;São Sebastião do Uatumã;-2.6;-57.76;0
PB;São Sebastião do Umbuzeiro;-8.152;-37.01;290
RS;São Sepé;-30.125;-53.6;0
GO;São Simão;-18.991;-50.5;503
SP;São Simão;-21.479;-47.6;597
MG;São Thomé das Letras;-21.752;-44.99;1013
MG;São Tiago;-20.913;-44.5;984
MG;São Tomás de Aquino;-20.758;-47.1;937
PR;São Tomé;-23.5;-52.6;333
RN;São Tomé;-5.973;-36.08;0
RS;São Valentim;-27.6;-52.5;0
RS;São Valentim do Sul;-29.047;-51.77;0
TO;São Valério da Natividade;-11.975;-48.23;0
RS;São Valério do Sul;-27.759;-53.94;0
RS;São Vendelino;-29.369;-51.38;0
RN;São Vicente;-6.217;-36.68;981
SP;São Vicente;-23.963;-46.39;0
MG;São Vicente de Minas;-21.751;-44.44;32
RS;São Vicente do Sul;-29.692;-54.68;0
MA;São Vicente Ferrer;-2.756;-44.76;0
PE;São Vicente Ferrer;-7.6;-35.49;65
PB;Sapé;-7.096;-35.23;204
BA;Sapeaçu;-12.753;-39.18;0
MT;Sapezal;-12.989;-58.76;0
RS;Sapiranga;-29.638;-51.01;0
PR;Sapopema;-23.911;-50.6;854
PA;Sapucaia;-6.947;-49.68;0
RJ;Sapucaia;-21.995;-42.91;203
RS;Sapucaia do Sul;-29.755;-51.15;575
MG;Sapucaí-Mirim;-22.755;-45.74;1284
RJ;Saquarema;-22.92;-42.5;10
PR;Sarandi;-23.444;-51.76;573
RS;Sarandi;-27.944;-52.92;0
SP;Sarapuí;-23.641;-47.75;644
MG;Sardoá;-18.758;-42.37;711
SP;Sarutaiá;-23.273;-49.48;752
MG;Sarzedo;-20.035;-44.14;814
BA;Sátiro Dias;-11.6;-38.6;288
AL;Satuba;-9.6;-35.75;0
MA;Satubinha;-3.755;-45.27;34
BA;Saubara;-12.754;-38.77;3
PR;Saudade do Iguaçu;-25.694;-52.62;628
SC;Saudades;-26.924;-53;0
BA;Saúde;-10.941;-40.42;560
SC;Schroeder;-26.413;-49.07;52
BA;Seabra;-12.419;-41.77;1206
SC;Seara;-27.149;-52.31;0
SP;Sebastianópolis do Sul;-20.655;-49.92;458
PI;Sebastião Barros;-10.755;-44.75;460
BA;Sebastião Laranjeiras;-14.6;-42.94;517
PI;Sebastião Leal;-7.6;-44.06;370
RS;Seberi;-27.478;-53.4;0
RS;Sede Nova;-27.635;-53.95;0
RS;Segredo;-29.341;-52.98;0
RS;Selbach;-28.629;-52.95;0
MS;Selvíria;-20.367;-51.42;381
MG;Sem-Peixe;-20.109;-42.75;490
AC;Sena Madureira;-9.066;-68.66;0
MA;Senador Alexandre Costa;-5.256;-44.06;128
MG;Senador Amaral;-22.6;-46.18;1484
GO;Senador Canedo;-16.751;-49.09;796
MG;Senador Cortes;-21.755;-42.95;591
RN;Senador Elói de Souza;-6.036;-35.69;0
MG;Senador Firmino;-20.912;-43.1;738
RN;Senador Georgino Avelino;-6.125;-35.12;0
AC;Senador Guiomard;-10.152;-67.74;0
MG;Senador José Bento;-22.125;-46.18;897
PA;Senador José Porfírio;-2.6;-51.95;140
MA;Senador La Rocque;-5.443;-47.29;314
MG;Senador Modestino Gonçalves;-17.947;-43.23;673
CE;Senador Pompeu;-5.6;-39.37;196
AL;Senador Rui Palmeira;-9.466;-37.46;0
CE;Senador Sá;-3.351;-40.46;65
RS;Senador Salgado Filho;-28.031;-54.5;0
PR;Sengés;-24.113;-49.46;980
BA;Senhor do Bonfim;-10.461;-40.19;470
MG;Senhora de Oliveira;-20.759;-43.34;768
MG;Senhora do Porto;-18.756;-43.08;598
MG;Senhora dos Remédios;-21.028;-43.6;773
RS;Sentinela do Sul;-30.611;-51.6;0
BA;Sento Sé;-9.755;-41.76;437
RS;Serafina Corrêa;-28.751;-51.94;0
MG;Sericita;-20.474;-42.48;907
PB;Seridó;-6.934;-36.4;0
RO;Seringueiras;-11.76;-63.03;0
RS;Sério;-29.383;-52.27;0
MG;Seritinga;-21.909;-44.5;1145
RJ;Seropédica;-22.754;-43.71;26
ES;Serra;-20.129;-40.31;0
SC;Serra Alta;-26.753;-53.04;742
SP;Serra Azul;-21.311;-47.6;678
MG;Serra Azul de Minas;-18.362;-43.17;0
PB;Serra Branca;-7.483;-36.67;0
PB;Serra da Raiz;-6.687;-35.44;667
MG;Serra da Saudade;-19.438;-45.8;0
RN;Serra de São Bento;-6.417;-35.7;0
RN;Serra do Mel;-5.17;-37.03;156
AP;Serra do Navio;0.756;-52;465
BA;Serra do Ramalho;-13.6;-43.6;1146
MG;Serra do Salitre;-19.111;-46.69;166
MG;Serra dos Aimorés;-17.758;-40.25;482
BA;Serra Dourada;-12.756;-43.95;0
PB;Serra Grande;-7.215;-38.37;0
SP;Serra Negra;-22.612;-46.7;977
RN;Serra Negra do Norte;-6.666;-37.4;218
BA;Serra Preta;-12.125;-39.33;0
PB;Serra Redonda;-7.178;-35.68;0
PE;Serra Talhada;-7.992;-38.3;52
SP;Serrana;-21.211;-47.6;623
MG;Serrania;-21.5;-46.04;872
MA;Serrano do Maranhão;-1.756;-45.12;41
GO;Serranópolis;-18.306;-51.96;721
MG;Serranópolis de Minas;-15.755;-42.76;243
PR;Serranópolis do Iguaçu;-25.38;-54.05;670
MG;Serranos;-21.756;-44.5;1136
PB;Serraria;-6.755;-35.63;0
BA;Serrinha;-11.664;-39.01;0
RN;Serrinha;-6.276;-35.5;353
RN;Serrinha dos Pintos;-6.11;-37.96;0
PE;Serrita;-7.933;-39.3;474
MG;Serro;-18.605;-43.38;443
BA;Serrolândia;-11.416;-40.3;815
PR;Sertaneja;-23.037;-50.75;386
PE;Sertânia;-8.074;-37.26;0
PR;Sertanópolis;-23.059;-51.04;391
RS;Sertão;-27.98;-52.26;0
RS;Sertão Santana;-30.46;-51.6;0
PB;Sertãozinho;-6.755;-35.44;0
SP;Sertãozinho;-21.138;-47.99;524
SP;Sete Barras;-24.388;-47.93;28
RS;Sete de Setembro;-28.131;-54.46;0
MG;Sete Lagoas;-19.466;-44.25;816
MS;Sete Quedas;-23.97;-55.04;0
MG;Setubinha;-17.753;-42.27;897
RS;Severiano de Almeida;-27.433;-52.12;0
RN;Severiano Melo;-5.758;-37.96;0
SP;Severínia;-20.755;-48.75;557
SC;Siderópolis;-28.6;-49.42;0
MS;Sidrolândia;-20.932;-54.96;0
PI;Sigefredo Pacheco;-4.914;-41.73;209
RJ;Silva Jardim;-22.651;-42.39;72
GO;Silvânia;-16.659;-48.61;839
TO;Silvanópolis;-11.147;-48.13;272
RS;Silveira Martins;-29.643;-53.6;0
MG;Silveirânia;-21.159;-43.22;619
SP;Silveiras;-22.664;-44.76;687
AM;Silves;-2.755;-58.26;0
MG;Silvianópolis;-22.029;-45.75;871
SE;Simão Dias;-10.754;-37.75;0
MG;Simão Pereira;-21.964;-43.31;490
PI;Simões;-7.6;-40.75;0
BA;Simões Filho;-12.758;-38.4;596
GO;Simolândia;-14.474;-46.48;530
MG;Simonésia;-20.124;-42;954
PI;Simplício Mendes;-7.756;-41.91;297
RS;Sinimbu;-29.5;-52.5;0
MT;Sinop;-11.756;-55.5;0
PR;Siqueira Campos;-23.689;-49.75;694
PE;Sirinhaém;-8.6;-35.12;0
SE;Siriri;-10.604;-37.11;0
GO;Sítio d'Abadia;-14.755;-46.25;787
BA;Sítio do Mato;-13.085;-43.47;439
BA;Sítio do Quinto;-10.35;-38.22;0
MA;Sítio Novo;-5.756;-46.7;190
RN;Sítio Novo;-6.104;-35.91;345
TO;Sítio Novo do Tocantins;-5.6;-47.64;0
BA;Sobradinho;-9.455;-40.75;419
RS;Sobradinho;-29.421;-53.03;0
PB;Sobrado;-7.145;-35.24;0
CE;Sobral;-3.686;-40.35;160
MG;Sobrália;-19.235;-42.1;219
SP;Socorro;-22.6;-46.5;219
PI;Socorro do Piauí;-7.756;-42.49;816
PB;Solânea;-6.756;-35.5;0
PB;Soledade;-7.057;-36.36;983
RS;Soledade;-28.755;-52.5;0
MG;Soledade de Minas;-22.06;-45.05;0
PE;Solidão;-7.6;-37.65;0
CE;Solonópole;-5.753;-39.01;202
SC;Sombrio;-29.114;-49.62;0
MS;Sonora;-17.6;-54.76;578
ES;Sooretama;-19.197;-40.1;80
SP;Sorocaba;-23.5;-47.46;550
MT;Sorriso;-12.5;-55.71;0
PB;Sossêgo;-6.757;-36.25;0
PA;Soure;-0.752;-48.5;3
PB;Sousa;-6.756;-38.23;0
BA;Souto Soares;-12.089;-41.64;799
TO;Sucupira;-11.993;-48.97;238
MA;Sucupira do Norte;-6.477;-44.19;210
MA;Sucupira do Riachão;-6.411;-43.5;284
SP;Sud Mennucci;-20.691;-50.92;420
SC;Sul Brasil;-26.754;-52.96;0
PR;Sulina;-25.75;-52.72;459
SP;Sumaré;-22.755;-47.27;598
PB;Sumé;-7.672;-36.76;0
RJ;Sumidouro;-22.05;-42.67;578
PE;Surubim;-7.755;-35.75;0
PI;Sussuapara;-7.043;-41.38;251
SP;Suzanápolis;-20.5;-51.02;342
SP;Suzano;-23.5;-46.31;788
RS;Tabaí;-29.643;-51.68;0
MT;Tabaporã;-11.228;-56.75;0
SP;Tabapuã;-20.964;-49.03;487
AM;Tabatinga;-4.253;-69.94;0
SP;Tabatinga;-21.752;-48.69;522
PE;Tabira;-7.6;-37.5;0
SP;Taboão da Serra;-23.626;-46.79;788
BA;Tabocas do Brejo Velho;-12.751;-44.01;826
RN;Taboleiro Grande;-5.93;-38.05;0
MG;Tabuleiro;-21.359;-43.25;0
CE;Tabuleiro do Norte;-5.247;-38.13;472
PE;Tacaimbó;-8.316;-36.29;0
PE;Tacaratu;-9.105;-38.15;0
SP;Taciba;-22.39;-51.28;456
PB;Tacima;-6.488;-35.64;0
MS;Tacuru;-23.633;-55.02;0
SP;Taguaí;-23.452;-49.41;546
TO;Taguatinga;-12.404;-46.44;411
SP;Taiaçu;-21.144;-48.5;568
PA;Tailândia;-2.947;-48.95;61
SC;Taió;-27.116;-50;867
MG;Taiobeiras;-15.755;-42.23;0
TO;Taipas do Tocantins;-12.188;-46.99;612
RN;Taipu;-5.622;-35.6;0
SP;Taiúva;-21.124;-48.45;628
TO;Talismã;-12.76;-49.09;293
PE;Tamandaré;-8.756;-35.1;0
PR;Tamarana;-23.752;-51.1;836
SP;Tambaú;-21.751;-47.27;813
PR;Tamboara;-23.25;-52.47;410
CE;Tamboril;-4.755;-40.32;358
PI;Tamboril do Piauí;-8.4;-42.91;378
SP;Tanabi;-20.626;-49.65;546
RN;Tangará;-6.199;-35.75;0
SC;Tangará;-27.105;-51.25;0
MT;Tangará da Serra;-14.619;-57.49;0
RJ;Tanguá;-22.753;-42.71;59
BA;Tanhaçu;-14.021;-41.25;332
AL;Tanque d'Arca;-9.5;-36.43;0
PI;Tanque do Piauí;-6.6;-42.28;380
BA;Tanque Novo;-13.5;-42.49;804
BA;Tanquinho;-11.979;-39.1;237
MG;Taparuba;-19.756;-41.62;223
AM;Tapauá;-5.628;-63.18;0
PR;Tapejara;-23.753;-52.76;389
RS;Tapejara;-28.068;-52.01;0
RS;Tapera;-28.626;-52.76;0
BA;Taperoá;-13.5;-39.1;124
PB;Taperoá;-7.258;-36.75;0
RS;Tapes;-30.673;-51.4;0
MG;Tapira;-19.922;-46.75;1038
PR;Tapira;-23.323;-53.07;725
MG;Tapiraí;-19.756;-46.02;1149
SP;Tapiraí;-23.964;-47.5;642
BA;Tapiramutá;-11.755;-40.79;360
SP;Tapiratiba;-21.468;-46.75;794
MT;Tapurah;-12.759;-56.5;0
RS;Taquara;-29.651;-50.78;699
MG;Taquaraçu de Minas;-19.67;-43.69;763
SP;Taquaral;-21.072;-48.41;627
GO;Taquaral de Goiás;-16.054;-49.61;0
AL;Taquarana;-9.645;-36.5;0
RS;Taquari;-29.76;-51.76;0
SP;Taquaritinga;-21.406;-48.5;0
PE;Taquaritinga do Norte;-7.903;-36.04;569
SP;Taquarituba;-23.5;-49.24;611
SP;Taquarivaí;-23.924;-48.69;646
RS;Taquaruçu do Sul;-27.4;-53.47;0
MS;Taquarussu;-22.488;-53.35;251
SP;Tarabai;-22.303;-51.6;382
AC;Tarauacá;-8.125;-70.77;0
CE;Tarrafas;-6.684;-39.76;337
AP;Tartarugalzinho;1.5;-50.91;36
SP;Tarumã;-22.755;-50.6;433
MG;Tarumirim;-19.281;-42.01;269
MA;Tasso Fragoso;-8.475;-45.74;487
SP;Tatuí;-23.356;-47.76;638
CE;Tauá;-6.003;-40.29;411
SP;Taubaté;-23.026;-45.6;729
PB;Tavares;-7.636;-37.76;0
RS;Tavares;-31.287;-51.09;0
AM;Tefé;-3.354;-64.71;0
PB;Teixeira;-7.223;-37.25;144
BA;Teixeira de Freitas;-17.5;-39.74;831
PR;Teixeira Soares;-25.368;-50.46;0
MG;Teixeiras;-20.651;-42.76;668
RO;Teixeirópolis;-10.918;-62.25;0
CE;Tejuçuoca;-3.989;-39.6;151
SP;Tejupá;-23.343;-49.38;652
PR;Telêmaco Borba;-24.324;-50.62;821
SE;Telha;-10.258;-36.76;0
RN;Tenente Ananias;-6.465;-38.18;0
RN;Tenente Laurentino Cruz;-6.148;-36.72;0
RS;Tenente Portela;-27.371;-53.76;0
PB;Tenório;-6.942;-36.63;0
BA;Teodoro Sampaio;-12.293;-38.63;133
SP;Teodoro Sampaio;-22.5;-52.13;403
BA;Teofilândia;-11.489;-39;269
MG;Teófilo Otoni;-17.756;-41.5;628
BA;Teolândia;-13.602;-39.49;186
AL;Teotônio Vilela;-9.905;-36.35;0
MS;Terenos;-20.442;-54.76;0
PI;Teresina;-5.089;-42.75;607
GO;Teresina de Goiás;-13.758;-47.26;100
RJ;Teresópolis;-22.412;-42.97;830
PE;Terezinha;-9.056;-36.62;0
GO;Terezópolis de Goiás;-16.395;-49.08;896
PA;Terra Alta;-1.041;-47.91;47
PR;Terra Boa;-23.757;-52.44;449
RS;Terra de Areia;-29.6;-50.07;0
BA;Terra Nova;-12.392;-38.63;0
PE;Terra Nova;-8.23;-39.38;97
MT;Terra Nova do Norte;-10.5;-55.23;391
PR;Terra Rica;-22.751;-52.62;290
PR;Terra Roxa;-24.157;-54.1;362
SP;Terra Roxa;-20.759;-48.33;551
PA;Terra Santa;-2.104;-56.49;0
MT;Tesouro;-16.079;-53.6;451
RS;Teutônia;-29.448;-51.75;0
RO;Theobroma;-10.239;-62.36;0
CE;Tianguá;-3.753;-40.99;761
PR;Tibagi;-24.5;-50.41;739
RN;Tibau;-4.755;-37.25;0
RN;Tibau do Sul;-6.187;-35.09;0
SP;Tietê;-23.102;-47.71;552
SC;Tigrinhos;-26.688;-53.16;0
SC;Tijucas;-27.241;-48.63;928
PR;Tijucas do Sul;-25.928;-49.2;0
PE;Timbaúba;-7.5;-35.32;0
RN;Timbaúba dos Batistas;-6.465;-37.27;0
SC;Timbé do Sul;-28.755;-49.75;0
MA;Timbiras;-4.255;-43.94;85
SC;Timbó;-26.755;-49.27;0
SC;Timbó Grande;-26.615;-50.67;0
SP;Timburi;-23.255;-49.61;803
MA;Timon;-5.094;-42.75;140
MG;Timóteo;-19.6;-42.64;432
MG;Tiradentes;-21.11;-44.18;0
RS;Tiradentes do Sul;-27.398;-54.08;904
MG;Tiros;-19.004;-45.96;896
SE;Tobias Barreto;-11.184;-38;0
TO;Tocantínia;-9.6;-48.38;396
TO;Tocantinópolis;-6.329;-47.42;240
MG;Tocantins;-21.175;-43.02;368
MG;Tocos do Moji;-22.371;-46.1;1105
MG;Toledo;-22.754;-46.37;1122
PR;Toledo;-24.751;-53.74;522
SE;Tomar do Geru;-11.373;-37.75;0
PR;Tomazina;-23.758;-49.95;495
MG;Tombos;-20.905;-42.02;379
PA;Tomé-Açu;-2.419;-48.15;37
AM;Tonantins;-2.756;-67.75;0
PE;Toritama;-8.007;-36.06;0
MT;Torixoreu;-16.199;-52.6;559
RS;Toropi;-29.478;-54.23;0
SP;Torre de Pedra;-23.244;-48.19;591
RS;Torres;-29.335;-49.73;0
SP;Torrinha;-22.426;-48.13;790
RN;Touros;-5.199;-35.46;0
SP;Trabiju;-22.042;-48.34;529
PA;Tracuateua;-1.076;-46.9;8
PE;Tracunhaém;-7.755;-35.24;0
AL;Traipu;-9.971;-37;0
PA;Trairão;-4.6;-55.94;0
CE;Trairi;-3.278;-39.27;42
RJ;Trajano de Morais;-22.063;-42.07;0
RS;Tramandaí;-29.985;-50.13;0
RS;Travesseiro;-29.294;-52.06;0
BA;Tremedal;-14.976;-41.41;749
SP;Tremembé;-22.958;-45.5;558
RS;Três Arroios;-27.498;-52.15;0
SC;Três Barras;-26.106;-50.32;455
PR;Três Barras do Paraná;-25.419;-53.18;841
RS;Três Cachoeiras;-29.456;-49.92;0
MG;Três Corações;-21.697;-45.25;918
RS;Três Coroas;-29.5;-50.78;0
RS;Três de Maio;-27.757;-54.24;0
RS;Três Forquilhas;-29.5;-50.06;0
SP;Três Fronteiras;-20.235;-50.76;368
MS;Três Lagoas;-20.755;-51.68;399
MG;Três Marias;-18.256;-45.24;735
RS;Três Palmeiras;-27.615;-52.75;0
RS;Três Passos;-27.456;-53.93;0
MG;Três Pontas;-21.367;-45.5;1014
GO;Três Ranchos;-18.354;-47.78;684
RJ;Três Rios;-22.117;-43.26;344
SC;Treviso;-28.5;-49.46;0
SC;Treze de Maio;-28.6;-49.15;0
SC;Treze Tílias;-27.002;-51.41;0
GO;Trindade;-16.649;-49.49;0
PE;Trindade;-7.756;-40.27;684
RS;Trindade do Sul;-27.5;-52.76;512
PB;Triunfo;-6.6;-38.6;0
PE;Triunfo;-7.755;-38.1;303
RS;Triunfo;-29.943;-51.72;0
RN;Triunfo Potiguar;-5.756;-37.19;0
MA;Trizidela do Vale;-4.6;-44.62;69
GO;Trombas;-13.5;-48.74;402
SC;Trombudo Central;-27.299;-49.79;0
SC;Tubarão;-28.467;-49.01;0
BA;Tucano;-10.963;-38.79;191
PA;Tucumã;-6.755;-51.13;234
RS;Tucunduva;-27.657;-54.44;0
PA;Tucuruí;-3.757;-49.67;69
MA;Tufilândia;-3.753;-45.6;26
SP;Tuiuti;-22.755;-46.69;799
MG;Tumiritinga;-18.979;-41.65;341
SC;Tunápolis;-26.969;-53.64;0
RS;Tunas;-29.103;-52.96;858
PR;Tunas do Paraná;-24.974;-49.09;0
PR;Tuneiras do Oeste;-23.756;-52.76;461
MA;Tuntum;-5.258;-44.65;143
SP;Tupã;-21.935;-50.5;897
MG;Tupaciguara;-18.6;-48.71;0
PE;Tupanatinga;-8.755;-37.34;0
RS;Tupanci do Sul;-27.925;-51.5;0
RS;Tupanciretã;-29.081;-53.75;0
RS;Tupandi;-29.476;-51.42;0
RS;Tuparendi;-27.756;-54.48;0
PE;Tuparetama;-7.602;-37.31;508
PR;Tupãssi;-24.6;-53.5;570
SP;Tupi Paulista;-21.381;-51.6;381
TO;Tupirama;-8.973;-48.19;225
TO;Tupiratins;-8.394;-48.12;219
MA;Turiaçu;-1.663;-45.37;47
MA;Turilândia;-2.251;-45.34;35
SP;Turiúba;-20.933;-50.11;438
MG;Turmalina;-17.286;-42.73;683
SP;Turmalina;-20.052;-50.48;468
RS;Turuçu;-31.422;-52.18;0
CE;Tururu;-3.6;-39.44;86
GO;Turvânia;-16.614;-50.13;654
GO;Turvelândia;-17.756;-50.3;542
PR;Turvo;-25.043;-51.5;827
SC;Turvo;-28.926;-49.68;899
MG;Turvolândia;-21.756;-45.79;0
MA;Tutóia;-2.756;-42.27;52
AM;Uarini;-2.99;-65.11;0
BA;Uauá;-9.755;-39.48;470
MG;Ubá;-21.12;-42.94;625
MG;Ubaí;-16.285;-44.78;493
BA;Ubaíra;-13.268;-39.66;97
BA;Ubaitaba;-14.313;-39.32;808
CE;Ubajara;-3.756;-40.92;352
MG;Ubaporanga;-19.635;-42.11;805
SP;Ubarana;-21.126;-49.72;409
BA;Ubatã;-14.214;-39.5;237
SP;Ubatuba;-23.434;-45.07;45
MG;Uberaba;-19.755;-47.93;887
MG;Uberlândia;-18.919;-48.28;848
SP;Ubirajara;-22.5;-49.66;515
PR;Ubiratã;-24.5;-52.99;425
RS;Ubiretama;-28.046;-54.68;0
SP;Uchoa;-20.953;-49.17;523
BA;Uibaí;-11.337;-42.13;569
RR;Uiramutã;4.6;-60.13;0
GO;Uirapuru;-14.285;-49.92;341
PB;Uiraúna;-6.5;-38.41;0
PA;Ulianópolis;-3.754;-47.49;164
CE;Umari;-6.648;-38.7;295
RN;Umarizal;-5.991;-37.75;0
SE;Umbaúba;-11.383;-37.66;0
BA;Umburanas;-10.753;-41.33;896
MG;Umburatiba;-17.256;-40.6;354
PB;Umbuzeiro;-7.696;-35.66;0
CE;Umirim;-3.677;-39.35;68
PR;Umuarama;-23.757;-53.33;383
BA;Una;-15.293;-39.08;99
MG;Unaí;-16.358;-46.91;571
PI;União;-4.6;-42.76;0
RS;União da Serra;-28.76;-52.04;954
PR;União da Vitória;-26.23;-51.09;437
MG;União de Minas;-19.5;-50.34;0
SC;União do Oeste;-26.756;-52.76;343
MT;União do Sul;-11.5;-54.35;0
AL;União dos Palmares;-9.125;-36.03;484
SP;União Paulista;-20.756;-49.76;64
PR;Uniflor;-23.087;-52.16;489
RS;Unistalda;-29.047;-55.15;0
RN;Upanema;-5.642;-37.26;0
PR;Uraí;-23.198;-50.8;452
BA;Urandi;-14.757;-42.66;611
SP;Urânia;-20.246;-50.64;439
MA;Urbano Santos;-3.258;-43.4;97
SP;Uru;-21.758;-49.28;499
GO;Uruaçu;-14.5;-49.14;884
GO;Uruana;-15.498;-49.69;617
MG;Uruana de Minas;-16.064;-46.25;252
PA;Uruará;-3.752;-53.74;0
SC;Urubici;-28.015;-49.6;124
CE;Uruburetama;-3.625;-39.5;424
MG;Urucânia;-20.351;-42.74;0
AM;Urucará;-2.5;-57.76;144
BA;Uruçuca;-14.6;-39.28;626
PI;Uruçuí;-7.229;-44.6;306
MG;Urucuia;-16.133;-45.74;0
AM;Urucurituba;-3.131;-58.16;0
RS;Uruguaiana;-29.755;-57.09;91
CE;Uruoca;-3.314;-40.6;0
RO;Urupá;-11.141;-62.36;0
SC;Urupema;-27.953;-49.76;458
SP;Urupês;-21.252;-49.29;498
SC;Urussanga;-28.5;-49.32;0
GO;Urutaí;-17.464;-48.25;772
BA;Utinga;-12.082;-41.09;558
RS;Vacaria;-28.5;-50.93;0
RO;Vale do Anari;-9.756;-62.19;0
RO;Vale do Paraíso;-10.448;-62.13;0
RS;Vale do Sol;-29.604;-52.68;0
RS;Vale Real;-29.398;-51.25;0
RS;Vale Verde;-29.759;-52.18;0
BA;Valença;-13.37;-39.07;292
RJ;Valença;-22.246;-43.7;132
PI;Valença do Piauí;-6.408;-41.75;577
BA;Valente;-11.412;-39.46;364
SP;Valentim Gentil;-20.422;-50.09;506
SP;Valinhos;-22.971;-47;677
SP;Valparaíso;-21.228;-50.76;1073
GO;Valparaíso de Goiás;-16.066;-47.98;416
RS;Vanini;-28.478;-51.75;0
SC;Vargeão;-26.756;-52.16;0
SC;Vargem;-27.489;-50.98;388
SP;Vargem;-22.756;-46.41;795
MG;Vargem Alegre;-19.608;-42.3;943
ES;Vargem Alta;-20.671;-41.01;0
MG;Vargem Bonita;-20.327;-46.37;988
SC;Vargem Bonita;-27.007;-51.74;725
MA;Vargem Grande;-3.5;-43.92;933
MG;Vargem Grande do Rio Pardo;-15.403;-42.31;35
SP;Vargem Grande do Sul;-21.755;-46.76;0
SP;Vargem Grande Paulista;-23.603;-47.03;822
MG;Varginha;-21.6;-45.43;942
GO;Varjão;-17.045;-49.63;801
MG;Varjão de MInas;-18.378;-46.03;605
CE;Varjota;-4.194;-40.48;164
RJ;Varre-Sai;-20.931;-41.76;655
PB;Várzea;-6.757;-36.99;316
RN;Várzea;-6.348;-35.38;482
CE;Várzea Alegre;-6.759;-39.3;486
PI;Várzea Branca;-9.239;-42.96;428
MG;Várzea da Palma;-17.6;-44.73;468
BA;Várzea da Roça;-11.607;-40.14;0
BA;Várzea do Poço;-11.5;-40.32;238
MT;Várzea Grande;-15.647;-56.13;661
PI;Várzea Grande;-6.5;-42.25;755
BA;Várzea Nova;-11.259;-40.94;0
SP;Várzea Paulista;-23.211;-46.75;0
BA;Varzedo;-12.972;-39.39;271
MG;Varzelândia;-15.75;-44.03;635
RJ;Vassouras;-22.404;-43.66;486
MG;Vazante;-17.987;-46.91;670
RS;Venâncio Aires;-29.606;-52.19;0
ES;Venda Nova do Imigrante;-20.34;-41.13;899
RN;Venha-Ver;-6.326;-38.48;548
PR;Ventania;-24.246;-50.24;897
PE;Venturosa;-8.6;-36.76;0
MT;Vera;-12.306;-55.32;571
BA;Vera Cruz;-12.96;-38.61;14
RN;Vera Cruz;-6.044;-35.43;0
RS;Vera Cruz;-29.751;-52.5;0
SP;Vera Cruz;-22.22;-49.75;620
PR;Vera Cruz do Oeste;-25.058;-53.76;271
PI;Vera Mendes;-7.603;-41.48;0
RS;Veranópolis;-28.936;-51.5;0
PE;Verdejante;-7.926;-38.97;509
MG;Verdelândia;-15.6;-43.6;483
PR;Verê;-25.756;-52.91;149
BA;Vereda;-17.223;-40.09;700
MG;Veredinha;-17.399;-42.74;581
MG;Veríssimo;-19.663;-48.31;756
MG;Vermelho Novo;-20.036;-42.27;647
PE;Vertente do Lério;-7.757;-35.76;0
PE;Vertentes;-7.903;-35.99;0
MG;Vespasiano;-19.692;-43.92;0
RS;Vespasiano Correa;-29.068;-51.76;737
RS;Viadutos;-27.6;-52.02;0
RS;Viamão;-30.081;-51.02;0
ES;Viana;-20.39;-40.5;175
MA;Viana;-3.22;-45;2
GO;Vianópolis;-16.754;-48.5;955
PE;Vicência;-7.657;-35.33;0
RS;Vicente Dutra;-27.125;-53.41;0
MS;Vicentina;-22.409;-54.44;387
